STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2024-M10,123.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2024-M11,122
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2024-M12,121.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M01,122.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M02,118.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M03,117.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M04,114.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M05,117.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M06,121.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M07,121.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M08,122.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M09,123.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M10,122.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M11,122.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2025-M12,121.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2026-M01,93.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2026-M02,89.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2026-M03,88.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2026-M04,91.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,1,M,2026-M05,89.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M01,106.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M02,118.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M03,113.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M04,99.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M05,98.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M06,95.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M07,95.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M08,98.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M09,97.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M10,98.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M11,98.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2015-M12,98.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M01,97
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M02,103.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M03,106.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M04,110.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M05,112.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M06,116.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M07,117.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M08,115.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M09,118.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M10,118
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M11,117.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2016-M12,117.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M01,170.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M02,129.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M03,130.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M04,122.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M05,120.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M06,121.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M07,120.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M08,120.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M09,118.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M10,116.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M11,116
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2017-M12,116.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M01,99.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M02,102.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M03,100.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M04,100.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M05,103.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M06,102
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M07,102.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M08,101.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M09,101.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M10,102.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M11,102.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2018-M12,100.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M01,90.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M02,96.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M03,96.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M04,100.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M05,99.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M06,101.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M07,104.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M08,104.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M09,103.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M10,103.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M11,103.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2019-M12,104.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M01,105.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M02,100.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M03,90.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M04,85.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M05,82.8
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M06,82
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M07,79.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M08,81.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M09,82.9
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M10,83.3
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M11,84.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2020-M12,83.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M01,90.6
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M02,100.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M03,104.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M04,113.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M05,117.4
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M06,119.2
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M07,122.5
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M08,123.7
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M09,121
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M10,122.1
dataflow,SSSU:DF_ECONOM_INDC_SHORT-TERM_CONSTRUCTION_STAT(16.0.0),R,INDX_CONSTRUCTION_PRODUCTS,UNADJ_CORR_PER_PREV_Y,UA00000000000000000,TYPES_CONSTRUCTION,11,M,2021-M11,120.3
