STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,REGION,PRICE_TYPE,NACE,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2015-Q1,12753
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2015-Q2,13093
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2015-Q3,12993
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2015-Q4,14546
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2016-Q1,17375
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2016-Q2,15231
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2016-Q3,17434
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2016-Q4,23769
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2017-Q1,23133
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2017-Q2,19717
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2017-Q3,20658
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2017-Q4,22462
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2018-Q1,30040
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2018-Q2,26080
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2018-Q3,26621
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2018-Q4,29115
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2019-Q1,35720
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2019-Q2,30463
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2019-Q3,30479
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2019-Q4,28246
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2020-Q1,32628
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2020-Q2,32371
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2020-Q3,28703
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2020-Q4,29176
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2021-Q1,36170
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2021-Q2,33454
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2021-Q3,38911
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2021-Q4,72409
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2022-Q1,78726
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2022-Q2,42582
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2022-Q3,49226
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2022-Q4,59373
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2023-Q1,76899
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2023-Q2,69586
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2023-Q3,75551
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2023-Q4,86900
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2024-Q1,85816
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2024-Q2,74396
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2024-Q3,94207
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2024-Q4,104400
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2025-Q1,116616
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2025-Q2,93909
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2025-Q3,89012
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2025-Q4,92693
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,D,Q,2026-Q1,99892
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2015,7924
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2016,8502
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2017,9880
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2018,11394
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2019,14436
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2020,16257
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2021,19143
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2022,16163
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2023,17783
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2024,18701
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,A,2025,20355
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2015-Q1,1633
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2015-Q2,2073
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2015-Q3,2120
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2015-Q4,2098
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2016-Q1,1747
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2016-Q2,2218
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2016-Q3,2230
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2016-Q4,2307
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2017-Q1,1937
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2017-Q2,2603
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2017-Q3,2758
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2017-Q4,2582
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2018-Q1,2254
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2018-Q2,3021
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2018-Q3,3139
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2018-Q4,2980
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2019-Q1,2865
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2019-Q2,3921
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2019-Q3,4057
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2019-Q4,3593
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2020-Q1,3394
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2020-Q2,4227
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2020-Q3,4471
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2020-Q4,4165
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2021-Q1,4041
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2021-Q2,4961
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2021-Q3,5242
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2021-Q4,4899
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2022-Q1,3982
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2022-Q2,3385
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2022-Q3,4064
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2022-Q4,4732
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2023-Q1,3848
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2023-Q2,4177
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2023-Q3,4653
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2023-Q4,5105
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2024-Q1,4027
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2024-Q2,4519
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2024-Q3,4874
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2024-Q4,5281
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2025-Q1,4407
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2025-Q2,5010
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2025-Q3,5236
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2025-Q4,5702
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,E,Q,2026-Q1,4393
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2015,38928
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2016,47457
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2017,64431
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2018,81259
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2019,107430
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2020,119441
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2021,150312
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2022,69299
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2023,103883
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2024,130284
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,A,2025,155739
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2015-Q1,5956
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2015-Q2,7767
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2015-Q3,9322
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2015-Q4,15883
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2016-Q1,6968
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2016-Q2,9175
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2016-Q3,11986
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2016-Q4,19328
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2017-Q1,9338
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2017-Q2,13185
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2017-Q3,16207
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2017-Q4,25701
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2018-Q1,11474
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2018-Q2,17124
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2018-Q3,21167
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2018-Q4,31494
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2019-Q1,16636
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2019-Q2,22478
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2019-Q3,27406
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2019-Q4,40910
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2020-Q1,16341
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2020-Q2,22081
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2020-Q3,31071
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2020-Q4,49948
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2021-Q1,16770
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2021-Q2,28663
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2021-Q3,40943
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2021-Q4,63936
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2022-Q1,13525
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2022-Q2,9609
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2022-Q3,17224
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2022-Q4,28941
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2023-Q1,15849
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2023-Q2,19429
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2023-Q3,25958
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2023-Q4,42647
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2024-Q1,25326
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2024-Q2,28096
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2024-Q3,29267
dataflow,SSSU:DF_QUARTERLY_NATIONAL_ACCOUNTS(14.0.0),R,GROSS_VAL_ADDED,UA00000000000000000,CURR_PRICES,F,Q,2024-Q4,47595
